Gender,Weight,Waist ,Hip,Chest,Height,Shoulder
0,54,62.54,74.21,98.81,173.6,49.2162
0,59,61.81,114.54,120.61,179.74,47.7828
0,51,72.43,74.9,121.2,151.32,46.8902
0,59,98.63,91.95,106.33,174.66,49.267
0,53,90.9,127,96.4,151.44,46.8582
0,95,98.61,94.15,115.37,179.76,47.221
0,54,64.88,84.96,93.44,160.51,48.8726
0,50,61.84,67.24,91.51,174.27,48.7788
0,76,91.53,78.81,81.63,187.09,47.921
0,75,63.56,105.4,113.39,182.83,48.2424
0,79,88.14,97.27,117.94,188.26,47.8068
0,65,99.33,110.9,73.45,187.13,46.3648
0,59,98.74,86.06,107.18,166.93,49.0514
0,47,62.54,85.74,121.87,166.21,48.2196
0,66,79.13,61.52,113.88,190.26,47.1744
0,76,96.33,98.8,93.6,165.32,47.9334
0,41,63.78,83.87,120.31,162.7,48.3698
0,72,73.88,121.68,116.65,186.89,48.42
0,43,70.84,99.26,116.37,152,46.6356
0,63,78.32,90.45,111.42,176.53,49.4134
0,69,74.45,98.91,121.79,172.66,48.8218
0,85,88.37,82.6,117.24,154.2,47.76
0,87,77.04,72.53,82.7,184.11,47.888
0,63,104.02,101.66,117.46,168.68,49.2224
0,48,83.48,94.28,108.41,151.96,46.3338
0,74,66.48,101.09,121.92,169.91,48.841
0,76,73.84,111.64,115.78,147.32,48.3568
0,78,64.62,101.77,111.9,173.12,49.0166
0,63,91.26,92.62,95.91,174.66,49.0374
0,77,62.08,106.63,85.46,185.93,48.1312
0,66,81.47,94.15,94.72,196.95,48.0126
0,93,95.42,92.41,99.01,147.32,47.1126
0,65,70.7,83.95,112.92,155.08,48.1148
0,55,55.88,90.54,107.95,161.23,48.109
0,68,58.73,101.12,121.32,186.78,48.5924
0,98,73.68,118.32,88.14,164.47,48.0782
0,71,64.53,78.7,115.72,170.88,48.6934
0,55,70.25,90.85,75.67,147.32,45.8688
0,79,96.07,80.48,100.67,191.55,48.2056
0,80,78.87,111.44,115.83,169.11,49.4046
0,85,62.08,80.27,117.51,172.95,49.1854
0,80,55.88,99.65,106.56,150.03,46.4198
0,76,67.24,114.94,87.79,150.25,46.6878
0,70,55.88,78.62,110.01,183.48,47.9086
0,68,58.85,71.34,94.7,157.85,48.0474
0,73,80.87,89.42,90.7,160.68,47.913
0,68,73.4,114.2,85.58,168.34,49.5012
0,66,60.23,82.23,87.2,158.36,48.4016
0,41,94.22,91.2,105.17,157.82,48.1402
0,53,60.71,95.89,77.62,147.32,45.9394
0,102,85.35,107.46,114.78,177.95,47.6438
0,79,79.41,104.93,111.18,177.41,48.7804
0,61,61.92,89.22,117.19,189.22,48.495
0,67,62.75,112.03,86.15,147.32,46.5962
0,86,87.44,100.5,115.5,176.43,48.7078
0,103,87.41,88.72,77.43,179.68,46.7448
0,57,104,86.45,108.99,165.27,48.1454
0,69,96.43,82.49,92.22,160.34,48.3332
0,70,59.12,101.27,71.58,180.73,44.2176
0,69,65.27,69.08,112.88,182.82,48.295
0,89,99.17,111.72,96.41,166.79,50.2172
0,69,65.5,70.02,118.66,158.69,48.4416
0,63,81.03,98.89,117.18,167.26,48.3184
0,71,58.8,87.78,93.07,171.54,48.6118
0,77,94.41,104.08,121.92,155.5,48.126
0,75,62.79,78.4,113.72,168.24,48.6914
0,58,62.65,80.79,112.54,165.37,48.4712
0,81,71.56,84.06,80.15,169.19,48.7758
0,60,83.46,114.48,100.52,155.59,48.462
0,58,71.44,111.39,78.46,165.18,48.42
0,74,62.75,96.62,85.38,151.03,45.1216
0,95,91.64,82.68,111.05,154.16,47.8874
0,75,74.47,85.33,106.2,157.62,48.5956
0,75,101.9,77.04,121.92,171.64,49.1984
0,59,78.3,74.99,95.29,188.23,48.3792
0,73,71.03,90.75,108.32,151.77,46.6378
0,56,67.69,61.51,117.36,155.98,45.9394
0,105,87.28,90.6,114.72,165.07,47.5874
0,55,63.67,86.88,85.12,149.85,46.6192
0,57,59.67,106.99,115.13,165.35,48.465
0,61,82.99,112.89,111.93,175.85,49.4882
0,46,81.45,97.71,115.94,150.54,46.308
0,61,84.39,89.19,93.68,179.23,46.9148
0,67,67.62,66.94,86.18,167.65,47.1712
0,84,67.73,81.6,90.38,175.4,48.3814
0,51,58.38,84.93,113.16,147.32,46.2156
0,60,65.6,105.62,117.98,147.81,47.192
0,67,62.81,116.7,118.71,147.32,46.4102
0,63,63.43,106.11,80.37,171.14,48.1614
0,55,90.6,119.69,108.93,173.34,48.9706
0,66,59.28,74.44,95.28,162.39,48.5112
0,57,101.19,93.56,106.94,177.44,49.6014
0,61,71.24,86.02,110.85,182.14,47.9272
0,93,71.09,113.71,81.06,163.19,48.1098
0,60,69.26,100.94,84.63,196.49,47.1122
0,73,68.62,101.82,90.79,181.12,46.84
0,88,55.88,95.61,83.76,158.76,47.8232
0,99,62.99,111.19,114.3,165.96,48.4804
0,46,89.7,108.8,113.71,150.59,47.4582
0,57,55.88,88.63,105.03,170.16,48.3854
0,83,69.28,96.14,117.62,182.77,46.84
0,56,94.35,100.46,115.83,173.79,49.0118
0,54,85.17,89.46,77.08,151.27,44.2654
0,67,63.37,95.28,119.01,173.27,49.0928
0,79,68.47,108.47,120.56,188.69,47.7458
0,78,66.85,90.86,92.55,173.11,49.6242
0,87,55.88,107.81,100.83,175.93,48.9602
0,58,55.88,80.88,116.66,163.76,48.2848
0,53,70.49,68.36,108.17,159.76,48.0058
0,63,64.22,114.53,82.37,149.2,46.8718
0,76,83.74,112.45,109.96,160.13,48.775
0,49,63.66,103.54,105.8,147.32,46.2854
0,41,65.7,116.94,115.2,176.93,49.4458
0,65,87.6,73.98,103.79,177.19,48.822
0,58,93.26,110.38,104.28,169.52,49.7414
0,52,98.9,115.08,74.5,166.85,47.7754
0,51,59.15,92.21,121.92,178.15,48.0504
0,68,80.03,71.81,117.69,190.5,47.5456
0,83,88.09,72.57,96.85,191.28,47.9012
0,51,55.88,109.02,93.76,148.02,46.5726
0,48,66.8,103.21,118.16,180.75,48.3154
0,77,89.6,107.97,113.88,180.66,48.1508
0,88,56.47,101.17,84.01,150.22,44.5326
0,63,86.92,108.02,113.17,183.79,48.1256
0,59,96.5,105.95,84.45,158.3,48.3988
0,82,55.88,110.81,120.15,186.29,48.3638
0,62,75.77,104.79,110.97,161.2,48.437
0,50,81.28,92.14,114.36,184.67,47.8346
0,70,60.84,69.1,119.26,191.37,48.4182
0,71,55.88,58.23,84.9,162.61,46.9486
0,62,94.18,103.68,110.27,147.32,47.387
0,51,77.93,85.64,121.92,167.8,49.196
0,65,55.88,98.99,121.83,147.32,46.1162
0,61,58.39,107.26,80.93,183.4,47.8944
0,93,81.95,76.71,101.11,177.56,48.8748
0,69,56.2,96.48,121.18,184.59,48.2134
0,72,75.12,88.04,121.92,164.4,48.1412
0,85,91.94,87.72,79.66,186.44,47.8838
0,67,68.98,80.99,113.37,167.3,47.768
0,104,66.56,70,81.57,161.2,48.2792
0,65,60.45,72.4,114.14,194.58,48.4444
0,96,83.38,116.99,121.92,172.78,48.5398
0,70,70.85,67.62,107.3,176.09,48.7348
0,81,79.77,86.76,114.96,158.74,47.9872
0,91,83.49,108.63,88.98,153.15,47.5636
0,74,79.22,99.6,107.46,188.9,47.854
0,49,74.48,117.28,114.41,157.66,48.7064
0,87,79.35,59.34,120.45,179.74,46.1314
0,77,99.58,106.42,120.67,179.37,47.2402
0,59,66.69,71.49,79.78,160.59,48.3028
0,60,89.59,93.45,92.95,159.89,48.0128
0,88,61.76,91.65,104.08,171.77,48.6118
0,70,62.07,113.97,114.09,152.55,45.3008
0,60,63.35,65.2,102.61,148.96,47.002
0,49,61.92,87.18,102.64,168.79,48.6334
0,74,70.35,66.52,107.05,169.32,48.1746
0,96,88.15,97.36,82.27,153.18,46.4764
0,67,62.96,101.49,83.95,165.86,47.9014
0,49,91.17,89.45,84.04,163.89,47.6326
0,76,60.25,79.44,113.75,152.41,45.2216
0,60,78.16,79.7,88.33,170.37,48.9536
0,57,66.57,88.84,118.33,147.32,46.9482
0,64,56.63,95.65,88.1,152.87,45.0968
0,45,91.08,79.8,115.6,166.73,48.493
0,99,63.23,114.7,116.63,152.75,45.5802
0,70,84.65,90.06,121.92,171.24,48.4636
0,45,62.07,80.98,103.21,149.23,46.6444
0,50,70.15,75.75,112.26,148.44,46.9494
0,75,57.93,71.99,93.4,153.09,44.6842
0,58,68.78,125.16,102.58,171.2,47.7626
0,63,59.29,70.3,119.05,166.61,48.1022
0,86,58.35,82.75,119.07,147.32,46.2918
0,63,60.92,85.97,115.22,169.47,48.5844
0,83,81.17,100.97,112.81,154.31,47.8222
0,72,77.22,76.49,117.5,175.61,49.3
0,55,56,93.44,109.22,156.05,47.3822
0,69,72.13,97.86,121.92,168.26,48.8634
0,74,63.61,85.94,114.39,167.42,48.421
0,73,70.4,85.03,113.08,162.44,48.2148
0,66,57.02,95.21,105.77,164.42,48.0854
0,59,77.97,102.33,108.71,147.51,47.5196
0,44,55.88,105.68,121.92,172.42,48.217
0,79,61.7,110.91,103.92,174.32,49.1928
0,80,65.48,94.59,105.17,148.79,47.4784
0,61,86.4,92.41,121.09,173.44,48.9354
0,68,98.8,83.84,77.29,179.99,45.5666
0,74,62.34,85.81,113.55,150.33,45.122
0,74,55.88,81.89,106.68,158.08,48.2848
0,64,74.39,95.16,84.71,171.33,48.883
0,84,60.79,78.04,90.12,151.86,45.2216
0,61,83.19,112.17,108.08,152.4,47.4346
0,78,62.1,98.6,100.82,162.82,48.3118
0,81,57.17,97.44,87.53,175.5,48.878
0,58,101.9,106.99,117.58,147.6,48.1994
0,84,59.77,80.72,102.91,197.18,48.4444
0,61,68.2,84.47,93.11,173.07,48.4088
0,69,68.52,80.57,83.15,176.5,48.1702
0,92,63.74,89.34,114.67,152.68,45.3216
0,76,66.91,116.89,109.55,161.73,48.8694
0,51,55.88,127,106.33,177.79,47.8722
0,51,56.61,81.5,102.87,177.88,47.7966
0,59,86.73,73.68,108.49,179.12,46.8288
0,71,71.71,85.99,104.69,170.06,48.858
0,65,63.33,105.8,112.51,170.79,48.4236
0,62,57.39,117.71,95.27,154.65,47.5526
0,43,58.82,113.78,101.16,147.71,46.6724
0,75,101.8,101.52,101.89,175.91,49.4192
0,58,64.18,105.46,78.41,169.14,47.8674
0,63,64.34,92.75,97.48,158.61,48.2212
0,77,71.56,127,107.07,148.11,47.5588
0,61,88.13,90.26,115.46,171.78,48.4636
0,60,62.72,113.12,121.92,186.34,48.3952
0,64,83.59,98.18,121.92,147.32,46.923
0,81,63.73,81.36,115.24,176.57,49.2162
0,75,61.96,70.56,100.41,180.45,47.1774
0,47,84.51,86.01,107.03,149.09,47.1462
0,75,94.79,67.49,118.34,181.34,47.5198
0,45,89.97,97.15,82.53,164.48,47.5288
0,73,82.99,98.68,121.48,196.1,47.8068
0,54,62.91,111.68,115.28,185.21,48.3952
0,74,75.57,85.69,118.18,192.34,48.4888
0,76,61.45,66.51,112.14,182.35,47.8338
0,51,62.55,94.1,88.75,150.48,45.122
0,58,88.08,87.38,87.15,165.64,47.5052
0,66,96.36,87.92,83.78,180.39,47.1918
0,78,61.18,89.93,118.1,166.37,48.2866
0,82,100.53,118.23,105.93,179.26,47.295
0,80,68.05,88.2,108.18,177.74,46.8632
0,68,59.9,92.24,92.91,148.41,46.1398
0,78,70.8,93.16,92.39,192.65,48.2836
0,53,94.89,82.06,100.91,160.38,48.1386
0,84,70.76,97.04,113.76,159.22,48.189
0,67,60.53,113.2,121.92,147.32,46.6218
0,62,91.84,98.63,78.39,178.04,47.3216
0,41,62.69,91.25,116.73,147.32,46.1416
0,62,55.88,109.41,120.25,155.28,47.8186
0,41,55.88,95.45,102.56,189.89,48.315
0,74,89.98,96.2,108.47,161.47,47.9386
0,85,62.98,89.46,82.13,186.09,48.1586
0,69,66.69,84.88,121.92,180.98,48.3428
0,55,62.94,76.78,105.15,186.33,48.4208
0,54,57.99,79.12,108.69,151.6,45.1728
0,62,82.85,86.61,84.96,174.02,48.8786
0,43,100.89,106.05,110.31,190.58,48.4378
0,75,55.88,89.56,96.09,172.58,48.3618
0,60,62.53,93.4,117.2,147.32,46.1416
0,75,96.77,91.6,108.43,186.52,48.1136
0,86,55.88,58.07,112.05,186.87,46.9758
0,74,72.57,100.34,115.28,188.13,48.283
0,61,80.99,67.75,101.93,167.76,48.3092
0,54,60.31,110.16,92.34,168.44,48.8268
0,87,85.9,74.98,103.93,151.24,46.383
0,44,56.88,99.03,73.21,147.32,43.2606
0,48,78.01,121.28,90.23,147.32,47.813
0,62,61.42,114.33,84.7,150.66,44.9686
0,83,55.88,61.6,87.27,179.18,45.677
0,65,98.88,92.67,92.69,170.28,49.1674
0,64,64.29,81.52,80.06,180.62,48.0818
0,60,64.4,76.98,85.01,170.69,48.5838
0,54,97.3,121.64,85.94,154.49,48.2242
0,60,87.15,81.12,113.23,147.32,46.7216
0,59,65.58,84.36,108.46,183.81,48.3176
0,41,65.07,111.61,107.24,158.5,49.112
0,56,99.62,98.35,111.64,153.99,47.977
0,90,89.8,83.81,119.67,155.25,47.8346
0,59,59.81,69.76,111.67,183.12,48.1122
0,69,56.57,85.09,90.89,164.09,48.109
0,47,67.43,107.81,119.16,183.14,47.0278
0,82,61.7,111.86,87.33,169.17,48.6918
0,53,62.78,97.71,96.81,172.78,48.713
0,82,90.33,101.94,105.66,150.31,46.6176
0,76,72.2,70.86,119.62,182.87,47.5108
0,77,71.39,94.85,115.42,185.17,48.1056
0,90,63.94,89.04,121.61,167.07,48.421
0,66,57.27,102.47,121.92,147.32,46.285
0,76,100.68,94.7,119.97,161.8,48.723
0,105,70.86,57.01,83.3,153.92,46.4168
0,72,58.73,72.97,92.91,155.74,47.7082
0,58,83.06,112.06,118.5,161.42,48.7986
0,92,73.13,59.94,105.09,170.96,48.066
0,46,65.38,66.41,106.52,175.55,49.2722
0,68,90.14,90.28,102.54,152.04,46.383
0,77,71.34,118.72,90.08,166.18,47.873
0,49,67.71,87.48,90.59,154.13,46.9582
0,68,73.06,121.37,116.73,152.8,47.2744
0,70,97.09,101.97,101.62,178.66,47.6492
0,65,93.61,94.24,98.53,176.38,49.2432
0,57,63.86,107.16,102.01,170.11,48.6778
0,92,80.49,94.06,79.29,162.93,47.558
0,93,61.32,74.83,119.76,179.29,47.652
0,82,65.03,87.15,108.34,149.81,47.4784
0,76,96.61,61.97,112.63,171.5,48.008
0,65,66.08,86.3,121.92,159.47,48.724
0,49,55.88,112.88,113.58,153.93,45.6078
0,88,89.78,116.1,85.88,188.34,47.9616
0,46,81.79,117.96,78.78,160.68,48.046
0,67,55.88,86.21,105.93,155.62,47.3822
0,97,59.96,89.39,115.07,147.32,46.1398
0,43,69.65,87.79,82.18,172.98,47.9826
0,73,64.79,74.67,102.65,194.87,48.8772
0,73,69.42,125.76,84.62,154.34,47.295
0,46,89.82,86.46,121.84,170.83,48.5146
0,84,95.05,77.14,82.28,191.9,48.074
0,85,85.29,96.88,101.91,166.88,48.3184
0,45,79.04,83.39,109.91,187.8,48.0598
0,64,78.1,95.81,112.88,171.01,48.8944
0,46,64.9,77.44,111.97,167.54,48.971
0,65,65.04,62.42,87.01,188.11,47.5092
0,66,68.71,81.26,85.75,155.43,47.0596
0,63,56.98,95.75,115.51,159.48,48.0618
0,55,62.54,79.29,116.87,156.99,48.4222
0,80,64.95,83.23,100.84,153.84,46.558
0,74,58.45,81.23,116.11,191.15,48.5928
0,104,79.75,127,108.97,162.23,48.1008
0,49,70.21,88.96,92.17,154.2,48.1148
0,57,79.38,113.71,83.55,166.08,47.8338
0,47,75.3,57.09,116.72,179.33,46.5056
0,50,62.75,63.45,116.94,150.89,45.4056
0,58,64.6,83.24,80.8,180.87,48.0818
0,63,71.87,110.26,90.97,159.98,49.0998
0,67,80.68,113.57,97.59,182.11,47.9204
0,86,102.53,127,115.93,171.59,48.9652
0,75,67.18,80.5,112.24,179.01,48.153
0,69,86.5,105.02,107.86,166.79,48.4676
0,52,90.69,74.08,107.27,147.32,46.7966
0,78,87.84,80.77,103.66,158.5,47.958
0,68,60.91,62.66,107.45,147.32,46.2846
0,72,78.8,84.52,96.1,188.19,48.0598
0,66,78.69,102.85,108.12,167.88,48.5892
0,67,84.01,117.54,112.49,159.94,48.1514
0,95,59.27,92.8,84.67,149.44,46.4156
0,62,64.24,110.81,110.02,169.76,48.7344
0,63,58.57,96.08,121.92,175.71,49.1126
0,67,87.68,102.64,80.74,187.52,47.7246
0,52,83.22,111.81,103.36,168.97,49.3574
0,59,79.52,99.5,112.71,163.22,47.5836
0,48,77.35,114.14,117.52,160.29,48.7756
0,89,87.97,103.27,109.04,171.08,48.2144
0,69,70.96,77.2,113.16,158.41,48.2616
0,63,93.23,99.68,118.32,156.98,48.1832
0,76,94.63,85.33,113.01,163.95,47.8186
0,76,64.07,113.11,108.89,176.18,49.046
0,70,85.39,58.68,102.38,180.3,45.9766
0,69,80.29,115.81,84.71,152.86,46.8362
0,65,60.8,101.85,74.46,166.09,45.7516
0,68,78.91,90.78,89.9,173.37,49.008
0,86,55.88,80.94,115.09,152.87,45.271
0,57,103.21,106.95,83.22,163.7,48.576
0,69,92.26,121,84.73,171.16,48.5028
0,64,68.84,108.08,89.7,189.32,47.7418
0,87,98,74.35,108.96,189.78,48.1526
0,83,57.49,68.53,106.5,166.93,48.7498
0,41,77.91,120.17,112.87,164.85,48.131
0,66,94.07,71.59,87.84,183.41,47.3662
0,103,90.91,97.52,112.81,179.59,46.9422
0,77,92.83,93,113.12,188.73,48.2422
0,78,58.03,86.79,83.71,152.98,44.839
0,62,59.19,114.31,80.24,147.33,46.543
0,71,76.43,93.19,118.06,151.94,46.792
0,72,57.12,89.69,94.1,188.69,48.5184
0,87,81.82,92.4,102.96,158.84,47.9636
0,80,59.62,89.51,116.75,189.91,48.6434
0,76,68.05,84.08,79.8,166.51,47.678
0,61,87.55,103.31,121.92,150.48,46.543
0,41,57.74,103.97,85.91,147.32,46.207
0,79,58.99,98.19,104.92,174.69,49.1126
0,84,69.11,83.54,115.88,174.62,48.2914
0,51,81.79,104.97,117.45,180.02,46.8382
0,56,94.73,92.66,117.31,192.74,48.2148
0,88,56.03,68.76,111.72,176.32,49.1494
0,65,85.07,79.23,100.71,147.59,46.7216
0,67,60.21,64.93,113.49,179.8,47.3512
0,77,70.46,102.74,81.81,147.32,47.3144
0,48,55.88,80.98,97.38,178.01,47.7224
0,62,58.72,116.22,121.92,147.32,46.459
0,59,60.03,81.75,111.64,167.51,48.5624
0,106,73.55,108.06,98.52,178.97,48.4172
0,73,85.95,80.79,114.29,168.36,48.6616
0,62,90.42,77.68,118.64,185.27,47.8252
0,66,75.44,86.54,112.77,184.15,48.1072
0,89,66.67,74.33,121.92,156.55,48.8236
0,83,70.15,91.74,104.51,172.77,48.8696
0,53,55.88,69.51,103.67,171.49,48.6776
0,55,60.67,72.77,107.85,168.53,48.7078
0,56,91.1,96.04,114.65,148.81,47.422
0,66,106.68,109.54,114.38,174.14,50.2954
0,78,66.03,107.91,88.93,186.39,48.57
0,48,55.88,96.36,77.11,159.12,45.8326
0,62,102.89,117.37,102.95,153.82,47.2966
0,112,65.85,101.01,104.22,164.74,48.7388
0,64,55.88,55.88,112.58,156.35,47.156
0,66,76.6,116.17,107.94,176.37,49.2722
0,109,100.95,99.98,86.73,153.37,47.3062
0,83,97.91,66.75,114.52,173.69,48.443
0,72,55.88,74.19,121.92,188.67,48.3154
0,102,70.67,65.29,116.16,170.19,48.2802
0,56,60.84,80.92,91.06,162.39,48.5112
0,82,74.15,99.75,114.6,164.17,48.0884
0,84,58.95,77.45,118.22,151.48,45.2216
0,79,55.88,105.98,87.48,151.14,44.8396
0,61,78.85,79.1,107.87,155.41,47.8326
0,66,88.01,73.5,75.29,165.35,46.06
0,58,73.13,76.16,94.83,171.85,48.8518
0,66,57.92,117.1,116.74,175.12,48.8838
0,114,100.4,55.88,98.91,150.98,46.8866
0,59,55.88,92.37,81.31,184.08,47.7206
0,93,70.44,83.76,97.07,168.75,49.0144
0,72,58.25,89.36,121.92,156.64,48.185
0,63,66.87,72.91,114.56,179.36,47.6816
0,50,73.56,95.44,99.97,153.45,47.0676
0,58,55.88,70.77,89.01,162.93,48.1762
0,98,62.49,86.06,114.3,178.23,48.0778
0,41,87.07,109.37,84.05,168.16,49.51
0,59,98.21,80.05,86.46,152.67,46.518
0,83,74.52,66.84,98.93,180.4,46.88
0,71,80.41,79.35,111.27,176.99,48.8474
0,64,75.06,93.24,92.64,189.93,48.4888
0,49,77.72,92.28,116.86,168.45,49.196
0,55,60.02,71.37,117.12,148.16,45.2992
0,85,69.23,102.45,90.46,188.59,47.3234
0,68,74.69,100.52,121.63,160.73,48.3842
0,91,97.39,100.47,109.85,186.35,47.9332
0,74,55.88,82.43,88.28,194.13,48.3154
0,56,85.62,77.37,116.41,195.82,47.9286
0,75,65.47,76.38,75.56,170.09,46.0144
0,52,85.33,78.5,93.58,147.42,46.5946
0,93,77.85,95.17,117.41,176.03,49.4134
0,60,57.62,93.64,115.14,163,48.2104
0,44,78.97,80.32,110.38,150.14,46.3556
0,79,67.86,109.84,103.73,153.05,46.0692
0,63,55.88,95.27,100.72,163.62,48.109
0,65,72.44,110.25,90.18,190.61,48.856
0,94,65.15,114.45,121.46,186.8,48.9004
0,41,55.88,108.51,101.18,153.39,45.5568
0,91,83.77,83.39,87.94,172.44,48.4616
0,75,92.55,102.62,111.67,170.57,48.3656
0,68,80.38,97.17,109.53,154.12,47.7596
0,70,55.92,80.24,114.39,166.07,48.236
0,108,100.03,98.52,118.26,160.8,48.1576
0,58,96.31,120.96,113.53,188.53,48.3712
0,78,60.59,70.76,114.87,188.93,47.8644
0,77,100.43,98.24,108.4,183.62,47.7276
0,76,85.2,97.28,102.66,180.96,47.5014
0,63,61.3,106.41,119.71,169.75,48.4396
0,70,73.76,55.88,113.25,174.53,48.3248
0,50,57.31,105.98,111.94,159.07,48.0858
0,53,83.94,97.84,109.26,166.97,48.3184
0,54,80.56,91.61,103.48,149.72,47.1716
0,60,86.94,99.53,90.08,156.15,47.758
0,68,94.06,94.57,111.77,171.99,48.8262
0,70,81.98,92.73,89.69,182.7,47.6562
0,48,59.81,99.1,116.81,165.43,48.2866
0,61,58.34,82.58,89.57,169.65,48.5338
0,59,92.71,112.92,100.76,169.59,49.7414
0,82,63.07,107.12,90.83,178.25,47.978
0,92,94.17,93.5,119.44,152.39,46.5104
0,61,55.88,94.63,107.9,147.32,45.9892
0,80,57.18,103.89,117.72,171.34,48.2892
0,64,64.54,110,119.64,157.1,48.433
0,72,97.81,101.51,88.3,151.78,46.6092
0,63,69.8,83.02,117.34,184.5,47.1964
0,76,64.14,118.51,116.46,174.73,48.864
0,69,97.03,71.64,111.52,173.82,48.716
0,45,60.17,103.7,109.97,152.12,44.988
0,64,70.66,81.63,100.68,153.4,46.8336
0,52,64.13,80.31,92.47,182.38,48.344
0,61,55.88,88.11,97.78,159.39,48.0854
0,63,81,93.04,112.06,165.61,47.6128
0,67,58.54,55.88,114.27,171.29,47.3122
0,76,62.23,104.77,93.6,175.03,48.9622
0,69,106.31,101.37,106.73,148.13,48.0766
0,96,67.79,80.03,119.92,166.59,47.8344
0,55,59.59,87.27,115.4,167.67,48.6334
0,60,61.8,84.77,111.46,147.33,46.2666
0,62,66.89,89.84,111.99,194.59,48.8772
0,78,67.84,89.98,86.87,166.26,47.148
0,82,72.48,96.7,118.01,185.9,48.105
0,74,61.33,88.51,121.92,190.15,48.495
0,60,93.33,107.62,101.52,175.53,49.3696
0,72,64.44,96.67,113.75,172.03,48.5212
0,77,73.12,91.54,88.42,147.32,47.3598
0,44,99.19,107.32,117.29,175.55,49.4694
0,65,77.25,96.87,118.76,161.47,48.2672
0,59,92.4,109.51,81.51,180.92,48.1196
0,104,87.33,108.72,104.37,173.13,49.5898
0,93,106.68,106.86,86.52,163.79,49.2952
0,110,72.16,88.31,121.92,188.47,48.2836
0,83,74.17,91.01,104.53,186.19,48.3108
0,66,72.93,85.34,79.73,152.93,46.9878
0,76,76.58,93.27,113.35,170.28,49.0396
0,81,96.44,120.2,83.52,186.48,48.111
0,62,63.9,64.14,113.27,148.56,46.0904
0,85,58.25,106.88,81.51,177.33,48.874
0,73,91.95,85.5,114.7,171.63,48.6184
0,63,88.96,90.77,91.78,193.91,48.0382
0,61,66.11,77.32,121.92,173.18,49.7492
0,50,60.69,116.78,84.27,178.97,47.7118
0,70,57.54,66.76,101.46,154.76,47.604
0,52,106.17,115.98,89.05,155.39,48.6618
0,52,72.46,120.66,83.52,171.57,48.7516
0,94,55.92,69.21,121.92,190.96,48.5666
0,45,55.88,72.37,77.9,160.17,47.5164
0,110,65.25,74.83,114.27,158.47,48.849
0,81,69.29,103.04,79.05,157.45,47.2796
0,71,63.89,79.76,96.59,148.32,46.241
0,45,56.7,98.75,99.88,149.98,46.4198
0,69,55.88,107.23,115.25,154.74,47.5862
0,65,87.07,89.55,110.2,172.83,48.5732
0,73,65.53,86.48,119.43,170.87,48.9666
0,67,62.19,104.51,77.68,167.4,47.901
0,51,85.33,108.21,120.33,149.12,48.3466
0,59,60.46,110.41,88.25,192.68,48.4694
0,76,92,119.35,107.3,164.94,47.8026
0,60,69.05,86.03,112.96,158.62,47.4194
0,81,62.2,82.28,103.34,154.44,47.6324
0,78,65.97,96.92,104.38,183.12,48.3682
0,73,93.47,93.62,105.35,167.63,48.8082
0,110,103.67,97.52,105.81,152.35,47.189
0,45,95.86,104.17,82.18,153.67,46.9628
0,91,61.98,82.51,100.62,171.8,48.6862
0,71,61.54,98.8,81.61,163.14,48.0968
0,61,63.18,124.45,107.76,156.11,47.5106
0,71,59.8,84.62,94.64,164.99,48.4368
0,68,90.34,93.78,104.93,168.41,48.8202
0,66,61.31,87.89,121.92,177.37,49.111
0,68,71.05,113.91,103.27,159.56,48.6974
0,56,87.92,85.6,108.66,156.34,48.0338
0,55,84.1,92.42,115.63,150.03,47.1462
0,71,58.28,83.57,88.79,155.21,47.6594
0,41,77.09,81.9,121.92,162.2,48.3398
0,43,67.09,91.65,77.01,157.06,45.8054
0,59,58.7,78.35,90.93,162.72,48.5112
0,66,65.15,126.31,110.69,147.32,47.3422
0,77,75.53,106.53,101.32,186.92,48.3046
0,95,93.95,78.17,121.01,159.66,48.1364
0,59,101.52,90.69,77.23,175.38,48.1752
0,55,55.88,85.47,98.4,151.11,44.8702
0,73,70.8,98.57,84.25,147.32,47.2014
0,54,76.5,94.34,107.09,174.73,49.4134
0,68,56.32,108.28,104.91,185.1,48.3638
0,58,93.47,89.45,121.92,188.26,48.2422
0,81,58.35,97.43,112.13,149.86,46.5212
0,55,62.87,92,120.24,166.67,48.421
0,72,86.17,95.82,115.07,153.62,46.5076
0,44,70.75,91.42,115.63,186.7,48.2836
0,74,84.37,100.88,78.77,147.32,47.0558
0,70,60.34,89.81,112.66,181.65,48.164
0,79,73.94,66.22,89.94,167.38,48.3876
0,62,92.56,93.86,99.81,160.06,48.015
0,67,66.3,106.1,113.56,147.32,47.319
0,65,69.86,78.93,121.5,186.09,48.0196
0,77,77.92,90,85.79,195.58,48.383
0,67,92.03,87.02,107.13,149.75,47.2972
0,51,71.26,107.57,105.2,178.68,47.817
0,65,71.7,99.9,109.03,176.34,49.0276
0,45,62.69,69.51,105.8,181.38,48.1686
0,53,57.42,94.23,119.54,147.32,46.0906
0,71,90.36,71.11,88.46,174.24,48.5136
0,83,84.4,97.89,83.39,162.77,47.7292
0,50,81.95,69.26,84.16,155.13,47.3992
0,66,92.04,108.51,114.01,165.22,48.7016
0,67,87.37,92.33,84.54,148.51,46.7724
0,61,76.77,106.94,95.11,167.96,49.6162
0,84,96.12,97.01,75.07,187.19,46.3826
